OBJECTID,track,ypx_br,br_power_raw,surf_power_raw,ypx_surf,lat,lon,surf_elevation,region,lrz,fog,segment_id
263,7477,1489,0.00356823,0.0322394,1374,-87.0185,191.4059,2362.448242,AS,no,yes,9.0
264,7477,1487,0.00183638,0.0426469,1375,-87.021,191.2684,2357.637939,AS,no,yes,9.0
265,7477,1487,0.00310036,0.0517973,1374,-87.0236,191.1308,2352.938477,AS,no,yes,9.0
266,7477,1481,0.00232864,0.0414826,1374,-87.0266,190.9704,2343.374756,AS,no,yes,9.0
267,7477,1483,0.00212363,0.0181704,1374,-87.0291,190.8329,2336.404053,AS,no,yes,9.0
268,7477,1480,0.00805205,0.0277384,1374,-87.0317,190.6954,2330.117676,AS,no,yes,9.0
269,7477,1479,0.00950191,0.0387527,1374,-87.0342,190.5579,2325.790771,AS,no,yes,9.0
270,7477,1476,0.00364787,0.0252014,1373,-87.0372,190.3974,2325.30542,AS,no,yes,9.0
271,7477,1474,0.00296793,0.0256397,1373,-87.0398,190.2599,2325.116211,AS,no,yes,9.0
272,7477,1474,0.00754215,0.0208367,1373,-87.0423,190.1224,2324.976074,AS,no,yes,9.0
273,7477,1474,0.0159079,0.0159108,1373,-87.0449,189.9849,2330.047119,AS,no,yes,9.0
274,7477,1473,0.00400107,0.00577167,1371,-87.0504,189.6869,2344.169922,AS,no,yes,9.0
275,7477,1486,0.00328172,0.00480389,1350,-87.0666,188.8159,2458.734863,AS,no,yes,9.0
276,7477,1487,0.00174475,0.00261297,1345,-87.0691,188.6784,2529.460205,AS,no,yes,9.0
277,7477,1491,0.00255569,0.0125459,1344,-87.0717,188.5409,2608.301025,AS,no,yes,9.0
278,7477,1543,0.00356043,0.00436765,1294,-87.0955,187.2574,2796.834961,AS,no,yes,9.0
279,7477,1551,0.00253912,0.0167086,1289,-87.0985,187.0969,2835.865723,AS,no,yes,9.0
280,7477,1554,0.00156979,0.00160083,1280,-87.101,186.9594,2865.316406,AS,no,yes,9.0
281,7477,1549,0.00140486,0.0256857,1279,-87.1036,186.8219,2868.395752,AS,no,yes,9.0
282,7477,1552,0.00173465,0.0310561,1277,-87.1061,186.6844,2846.217285,AS,no,yes,9.0
283,7477,1555,0.00137427,0.00684973,1274,-87.1091,186.524,2822.150635,AS,no,yes,9.0
284,7477,1559,0.00165461,0.010739,1271,-87.1117,186.3864,2799.769531,AS,no,yes,9.0
285,7477,1563,0.00091462,0.00225325,1266,-87.1142,186.2489,2808.77417,AS,no,yes,9.0
286,7477,1568,0.0012262,0.0235754,1266,-87.1172,186.0885,2822.123291,AS,no,yes,9.0
287,7477,1569,0.00112238,0.00766323,1263,-87.1198,185.951,2832.726074,AS,no,yes,9.0
288,7477,1574,0.00198584,0.0209754,1261,-87.1223,185.8134,2851.40918,AS,no,yes,9.0
289,7477,1582,0.00313544,0.0135231,1260,-87.1249,185.6759,2880.031738,AS,no,yes,9.0
290,7477,1588,0.00235352,0.00611821,1257,-87.1279,185.5155,2928.794189,AS,no,yes,9.0
291,7477,1591,0.00439004,0.0140003,1257,-87.1304,185.378,2974.141113,AS,no,yes,9.0
292,7477,1592,0.00233565,0.0103698,1255,-87.133,185.2404,3028.939209,AS,no,yes,9.0
293,7477,1593,0.00256803,0.025736,1255,-87.1355,185.1029,3046.96167,AS,no,yes,9.0
294,7477,1595,0.00264891,0.00535192,1256,-87.1385,184.9425,3055.513672,AS,no,yes,9.0
295,7477,1593,0.00237882,0.00771703,1255,-87.141,184.805,3024.892822,AS,no,yes,9.0
296,7477,1595,0.000808219,0.00367791,1256,-87.1436,184.6674,3001.61377,AS,no,yes,9.0
297,7477,1598,0.001406,0.004026,1254,-87.1462,184.5299,2983.70459,AS,no,yes,9.0
298,7477,1598,0.00228222,0.0139006,1256,-87.1491,184.3695,2968.969238,AS,no,yes,9.0
299,7477,1601,0.0028669,0.00789353,1256,-87.1517,184.232,2960.138428,AS,no,yes,9.0
300,7477,1605,0.00308371,0.0237272,1257,-87.1536,184.0882,2955.942383,AS,no,yes,9.0
301,22826,1641,0.000335831,0.00425503,1332,-86.4997,192.0731,2711.060547,AS,no,yes,10.0
302,22826,1647,0.000616351,0.00356734,1335,-86.5044,191.977,2712.108887,AS,no,yes,10.0
303,22826,1643,0.000374189,0.00312508,1333,-86.5091,191.8809,2710.544434,AS,no,yes,10.0
304,22826,1646,0.000623615,0.00285967,1333,-86.5138,191.7849,2708.514893,AS,no,yes,10.0
305,22826,1647,0.000751011,0.0014912,1332,-86.5193,191.6728,2705.502197,AS,no,yes,10.0
306,22826,1650,0.000400967,0.00105111,1332,-86.524,191.5767,2701.969727,AS,no,yes,10.0
307,22826,1644,0.000657248,0.00335216,1337,-86.5287,191.4807,2696.441406,AS,no,yes,10.0
308,22826,1645,0.000428691,0.00458084,1337,-86.5342,191.3686,2695.0,AS,no,yes,10.0
309,22826,1649,0.000769132,0.00190816,1336,-86.5389,191.2726,2690.857666,AS,no,yes,10.0
310,22826,1606,0.000383112,0.000995202,1366,-86.607,189.8797,2553.91333,AS,no,yes,10.0
311,22826,1601,0.000473879,0.00198973,1371,-86.6125,189.7676,2526.249268,AS,no,yes,10.0
312,22826,1598,0.000887329,0.00112264,1372,-86.6172,189.6716,2507.003662,AS,no,yes,10.0
313,22826,1590,0.000568475,0.00213997,1377,-86.6219,189.5755,2492.655518,AS,no,yes,10.0
314,22826,1590,0.000231109,0.00194156,1380,-86.6266,189.4794,2475.095947,AS,no,yes,10.0
315,22826,1586,0.000252897,0.00492607,1384,-86.6321,189.3674,2461.78418,AS,no,yes,10.0
316,22826,1574,0.00035523,0.00277054,1385,-86.6368,189.2713,2448.057373,AS,no,yes,10.0
317,22826,1576,0.000392644,0.00225784,1386,-86.6415,189.1752,2422.598389,AS,no,yes,10.0
318,22826,1568,0.000353156,0.00452612,1389,-86.647,189.0632,2398.137451,AS,no,yes,10.0
319,22826,1564,0.000335942,0.00248334,1391,-86.6517,188.9671,2372.096191,AS,no,yes,10.0
320,22826,1566,0.000507091,0.000748545,1396,-86.6564,188.8711,2346.65625,AS,no,yes,10.0
321,22826,1564,0.000356971,0.0016806,1394,-86.6611,188.775,2332.140625,AS,no,yes,10.0
322,22826,1556,0.000497554,0.00111123,1397,-86.6665,188.6629,2306.013672,AS,no,yes,10.0
323,22826,1559,0.000329236,0.000735838,1404,-86.6712,188.5669,2283.482178,AS,no,yes,10.0
324,22826,1556,0.000571574,0.0011721,1405,-86.6759,188.4708,2271.607178,AS,no,yes,10.0
325,22826,1550,0.000513287,0.000940672,1404,-86.6806,188.3747,2251.264404,AS,no,yes,10.0
326,22826,1544,0.000733135,0.00283201,1410,-86.6936,188.0241,2217.346436,AS,no,yes,10.0
327,22826,1542,0.000673355,0.00245769,1409,-86.6975,187.9082,2205.750244,AS,no,yes,10.0
328,22826,1540,0.000608183,0.00339089,1410,-86.702,187.773,2196.297119,AS,no,yes,10.0
329,22826,1536,0.00169046,0.00253152,1412,-86.7059,187.6571,2193.621582,AS,no,yes,10.0
330,22826,1539,0.00116424,0.00366098,1415,-86.7098,187.5413,2193.422119,AS,no,yes,10.0
331,22826,1531,0.00134608,0.00256262,1416,-86.7137,187.4254,2193.54126,AS,no,yes,10.0
332,22826,1531,0.000992185,0.00109103,1425,-86.7182,187.2902,2196.098145,AS,no,yes,10.0
333,22826,1531,0.00214321,0.00254554,1424,-86.7221,187.1743,2200.286621,AS,no,yes,10.0
334,22826,1529,0.000474369,0.003752,1427,-86.726,187.0584,2201.609863,AS,no,yes,10.0
335,22826,1527,0.000773852,0.00390805,1428,-86.7299,186.9425,2201.750977,AS,no,yes,10.0
336,22826,1517,0.000666947,0.00721384,1431,-86.7344,186.8073,2200.942871,AS,no,yes,10.0
337,22826,1517,0.000564372,0.00957001,1431,-86.7383,186.6914,2197.295654,AS,no,yes,10.0
338,22826,1522,0.00129331,0.0101641,1434,-86.7422,186.5755,2195.685303,AS,no,yes,10.0
339,22826,1515,0.00115369,0.0112332,1434,-86.7467,186.4403,2196.484131,AS,no,yes,10.0
340,22826,1516,0.00294462,0.0136483,1432,-86.7506,186.3244,2195.986572,AS,no,yes,10.0
341,22826,1518,0.000925721,0.0133289,1430,-86.7545,186.2085,2196.768311,AS,no,yes,10.0
342,22826,1517,0.00145593,0.0110982,1433,-86.7583,186.0926,2196.084229,AS,no,yes,10.0
343,22826,1518,0.00615452,0.00938083,1432,-86.7629,185.9574,2199.351318,AS,no,yes,10.0
344,22826,1520,0.002504,0.00761291,1428,-86.7668,185.8416,2201.765869,AS,no,yes,10.0
345,22826,1521,0.00244082,0.00936164,1427,-86.7706,185.7257,2203.306641,AS,no,yes,10.0
346,22826,1523,0.003592,0.00512249,1428,-86.7745,185.6098,2205.822998,AS,no,yes,10.0
347,22826,1523,0.00204706,0.00374688,1427,-86.7791,185.4746,2209.30542,AS,no,yes,10.0
348,22826,1526,0.000511665,0.00110423,1425,-86.7829,185.3587,2218.993896,AS,no,yes,10.0
349,22826,1531,0.00105033,0.00115253,1424,-86.7868,185.2428,2230.883545,AS,no,yes,10.0
350,22826,1533,0.000748098,0.00128069,1412,-86.803,184.7599,2270.794922,AS,no,yes,10.0
351,22826,1535,0.000297622,0.00130957,1411,-86.8069,184.644,2288.257813,AS,no,yes,10.0
352,22826,1540,0.000634301,0.00100517,1405,-86.8114,184.5088,2312.890137,AS,no,yes,10.0
353,22826,1539,0.000536452,0.000809595,1410,-86.8153,184.3929,2328.486572,AS,no,yes,10.0
354,22826,1545,0.00044687,0.00165523,1407,-86.8192,184.2771,2343.419922,AS,no,yes,10.0
355,22826,1547,0.000301044,0.00228832,1402,-86.8237,184.1419,2363.694336,AS,no,yes,10.0
356,27032,1552,0.00264709,0.0144021,1274,-87.0704,186.1298,2843.566895,AS,no,yes,11.0
357,27032,1556,0.00489379,0.0295633,1271,-87.0731,185.9929,2861.915527,AS,no,yes,11.0
358,27032,1567,0.00314753,0.00957979,1268,-87.0758,185.8561,2877.589355,AS,no,yes,11.0
359,27032,1571,0.00245178,0.0271351,1265,-87.0816,185.5596,2944.383057,AS,no,yes,11.0
360,27032,1581,0.00395209,0.0185476,1262,-87.0842,185.4227,2962.324707,AS,no,yes,11.0
361,27032,1585,0.00138507,0.0481622,1261,-87.0869,185.2859,2976.995117,AS,no,yes,11.0
362,27032,1591,0.0049279,0.0254251,1261,-87.0927,184.9894,2998.460938,AS,no,yes,11.0
363,27032,1593,0.00181319,0.0338896,1259,-87.0954,184.8525,2988.34375,AS,no,yes,11.0
364,27032,1592,0.00244259,0.0341348,1254,-87.098,184.7157,2973.300781,AS,no,yes,11.0
365,27032,1595,0.00334821,0.0446902,1254,-87.1038,184.4192,2956.639404,AS,no,yes,11.0
366,27032,1597,0.00255019,0.0133023,1253,-87.1065,184.2823,2950.783936,AS,no,yes,11.0
367,27032,1597,0.00338493,0.0223541,1253,-87.1092,184.1455,2950.475342,AS,no,yes,11.0
368,35814,1599,0.00152097,0.0108686,1256,-87.0859,184.5181,2951.5,AS,no,yes,12.0
369,35814,1603,0.00151413,0.0161134,1255,-87.0882,184.35,2947.432861,AS,no,yes,12.0
370,35814,1601,0.00119208,0.0209758,1255,-87.0903,184.206,2945.636963,AS,no,yes,12.0
371,7477,1571,0.00214634,0.0332281,1342,-86.911,195.9987,2561.259766,AS,no,yes,13.0
372,7477,1573,0.00255199,0.0425289,1343,-86.9147,195.8801,2557.973633,AS,no,yes,13.0
373,7477,1568,0.000729125,0.0741796,1343,-86.9183,195.7615,2554.946777,AS,no,yes,13.0
374,7477,1569,0.00346259,0.138978,1343,-86.9226,195.6232,2551.804688,AS,no,yes,13.0
375,7477,1571,0.00292728,0.160138,1343,-86.9262,195.5046,2551.628174,AS,no,yes,13.0
376,7477,1564,0.00118178,0.0551568,1343,-86.9299,195.386,2550.334473,AS,no,yes,13.0
377,7477,1564,0.00140366,0.0288515,1344,-86.9342,195.2477,2550.011963,AS,no,yes,13.0
378,7477,1564,0.000756434,0.040531,1345,-86.9378,195.1291,2547.896729,AS,no,yes,13.0
379,7477,1563,0.00137061,0.0348371,1345,-86.9415,195.0105,2544.772461,AS,no,yes,13.0
380,7477,1565,0.000929696,0.00753631,1346,-86.9451,194.8919,2541.466553,AS,no,yes,13.0
381,7477,1567,0.00174767,0.0116878,1347,-86.9494,194.7535,2533.654541,AS,no,yes,13.0
382,7477,1561,0.00105886,0.00859392,1349,-86.953,194.635,2527.724365,AS,no,yes,13.0
383,7477,1567,0.000654083,0.00940144,1351,-86.9567,194.5164,2519.491211,AS,no,yes,13.0
384,22826,1636,0.000386974,0.00549632,1341,-86.2981,195.9497,2693.581787,AS,no,yes,14.0
385,22826,1636,0.000338019,0.00757329,1340,-86.3034,195.8709,2696.389648,AS,no,yes,14.0
386,22826,1636,0.000445792,0.00324189,1339,-86.3149,195.7002,2701.459229,AS,no,yes,14.0
387,22826,1630,0.000405513,0.00170266,1337,-86.3202,195.6214,2702.991211,AS,no,yes,14.0
388,22826,1630,0.000557438,0.00107627,1330,-86.3264,195.5295,2704.35376,AS,no,yes,14.0
389,22826,1633,0.000489992,0.00200796,1330,-86.3317,195.4507,2705.08252,AS,no,yes,14.0
390,22826,1636,0.000450495,0.00357962,1329,-86.337,195.3719,2705.574707,AS,no,yes,14.0
391,22826,1630,0.00039358,0.00376008,1326,-86.3423,195.2911,2706.229492,AS,no,yes,14.0
392,22826,1636,0.000365039,0.00284284,1328,-86.3477,195.179,2706.401611,AS,no,yes,14.0
393,22826,1634,0.000331699,0.00228299,1323,-86.3524,195.0829,2706.369385,AS,no,yes,14.0
394,22826,1636,0.000199557,0.0006253,1323,-86.3571,194.9869,2706.941895,AS,no,yes,14.0
395,22826,1636,0.000295806,0.00254661,1321,-86.3618,194.8908,2706.14502,AS,no,yes,14.0
396,22826,1632,0.000553119,0.004138,1325,-86.3673,194.7787,2703.102539,AS,no,yes,14.0
397,22826,1636,0.000279611,0.00280049,1325,-86.372,194.6827,2706.456543,AS,no,yes,14.0
398,22826,1636,0.000263534,0.00262548,1325,-86.3767,194.5866,2706.0,AS,no,yes,14.0
399,22826,1631,0.000387682,0.00329049,1325,-86.3814,194.4906,2705.555664,AS,no,yes,14.0
400,22826,1632,0.000464517,0.0037065,1320,-86.3869,194.3785,2703.491211,AS,no,yes,14.0
401,22826,1636,0.000616362,0.00243784,1320,-86.3916,194.2824,2701.224121,AS,no,yes,14.0
402,22826,1638,0.000381105,0.00126941,1323,-86.3963,194.1864,2701.990479,AS,no,yes,14.0
403,22826,1638,0.000270006,0.0030645,1323,-86.401,194.0903,2698.645752,AS,no,yes,14.0
404,22826,1638,0.000305974,0.00496329,1320,-86.4065,193.9782,2702.498291,AS,no,yes,14.0
405,22826,1632,0.000250995,0.00154101,1324,-86.4112,193.8822,2702.594727,AS,no,yes,14.0
406,22826,1638,0.00056123,0.00373329,1322,-86.4159,193.7861,2703.985107,AS,no,yes,14.0
407,22826,1637,0.000163316,0.0042226,1323,-86.4206,193.6901,2703.114502,AS,no,yes,14.0
408,22826,1639,0.00038092,0.00397018,1326,-86.4261,193.578,2701.25708,AS,no,yes,14.0
409,22826,1640,0.000468228,0.00708678,1325,-86.4308,193.4819,2706.715332,AS,no,yes,14.0
410,22826,1640,0.000323018,0.0107556,1324,-86.4355,193.3859,2706.037354,AS,no,yes,14.0
411,22826,1635,0.000182984,0.0040688,1329,-86.441,193.2738,2706.259277,AS,no,yes,14.0
412,22826,1638,0.000398979,0.00323456,1325,-86.4457,193.1777,2707.894775,AS,no,yes,14.0
413,22826,1638,0.000649494,0.0017644,1326,-86.4504,193.0817,2708.99707,AS,no,yes,14.0
414,22826,1641,0.000286678,0.00182727,1330,-86.4551,192.9856,2710.574951,AS,no,yes,14.0
415,22826,1639,0.000411103,0.00176738,1326,-86.4605,192.8736,2709.591553,AS,no,yes,14.0
416,22826,1641,0.000512971,0.0022296,1330,-86.4652,192.7775,2708.171143,AS,no,yes,14.0
417,22826,1643,0.00038383,0.00303374,1327,-86.4699,192.6814,2710.149414,AS,no,yes,14.0
418,22826,1642,0.00029817,0.00172298,1331,-86.4746,192.5854,2710.851563,AS,no,yes,14.0
419,22826,1638,0.000641453,0.00194683,1329,-86.4801,192.4733,2711.390625,AS,no,yes,14.0
420,22826,1640,0.000741237,0.00160212,1327,-86.4848,192.3772,2712.212891,AS,no,yes,14.0
421,22826,1642,0.000651044,0.00309276,1331,-86.4895,192.2812,2711.375977,AS,no,yes,14.0
422,22826,1644,0.00059563,0.00555024,1331,-86.4942,192.1851,2714.047363,AS,no,yes,14.0
423,24210,1552,0.00207903,0.0448333,1326,-86.9153,195.6707,2551.059082,AS,no,yes,15.0
424,24210,1552,0.00294288,0.0636239,1327,-86.9191,195.5525,2549.779785,AS,no,yes,15.0
425,24210,1548,0.000869611,0.0259347,1327,-86.9234,195.4147,2547.367188,AS,no,yes,15.0
426,24210,1547,0.00138857,0.0135165,1327,-86.9308,195.1783,2546.672363,AS,no,yes,15.0
427,24210,1548,0.00125399,0.0166627,1329,-86.9345,195.0602,2544.413086,AS,no,yes,15.0
428,24210,1541,0.00104608,0.0106944,1329,-86.9389,194.9223,2540.883301,AS,no,yes,15.0
429,24210,1540,0.00219897,0.00907167,1331,-86.9463,194.686,2528.773682,AS,no,yes,15.0
430,24210,1538,0.0011014,0.0112615,1334,-86.95,194.5678,2522.443604,AS,no,yes,15.0
431,24210,1542,0.0013791,0.00687145,1334,-86.9543,194.4299,2511.821777,AS,no,yes,15.0
432,24210,1535,0.00108105,0.0110315,1338,-86.9618,194.1936,2494.850098,AS,no,yes,15.0
433,36104,1584,0.000491351,0.0362295,1348,-86.905,195.8792,2552.89209,AS,no,yes,16.0
434,36104,1582,0.00155475,0.0248628,1347,-86.9085,195.7266,2548.804688,AS,no,yes,16.0
435,36104,1583,0.000746145,0.0138871,1347,-86.9115,195.5957,2547.662842,AS,no,yes,16.0
436,36104,1580,0.00133764,0.0127822,1348,-86.9174,195.3341,2543.869629,AS,no,yes,16.0
437,36104,1579,0.000564995,0.0137604,1352,-86.9209,195.1814,2542.542969,AS,no,yes,16.0
438,36104,1583,0.000611287,0.0259025,1350,-86.9239,195.0506,2541.039551,AS,no,yes,16.0
439,37172,1578,0.00107948,0.0125355,1341,-86.9423,195.9842,2568.631836,AS,no,yes,17.0
440,37172,1582,0.000853507,0.00901269,1355,-86.9487,195.7309,2567.175049,AS,no,yes,17.0
441,37172,1576,0.000937334,0.0412183,1339,-86.9519,195.6043,2566.350098,AS,no,yes,17.0
442,37172,1574,0.00079016,0.0072245,1340,-86.9557,195.4565,2563.950195,AS,no,yes,17.0
443,37172,1578,0.00118654,0.036009,1340,-86.9621,195.2033,2560.213623,AS,no,yes,17.0
444,37172,1577,0.000312598,0.0407969,1342,-86.9653,195.0766,2556.412842,AS,no,yes,17.0
445,37172,1577,0.000397545,0.00943333,1344,-86.969,194.9289,2549.584717,AS,no,yes,17.0
446,37172,1575,0.0010972,0.0047443,1348,-86.9754,194.6756,2535.655518,AS,no,yes,17.0
447,37172,1570,0.000385234,0.00553314,1350,-86.9824,194.4012,2515.0,AS,no,yes,17.0
448,37172,1570,0.000427261,0.0337784,1353,-86.9888,194.148,2494.900879,AS,no,yes,17.0
449,50662,1583,0.00158095,0.037574,1335,-86.9403,195.9453,2566.249512,AS,no,yes,18.0
450,50662,1583,0.00303525,0.0167024,1340,-86.944,195.7946,2564.647217,AS,no,yes,18.0
451,50662,1584,0.000958096,0.069583,1337,-86.9503,195.5362,2562.283203,AS,no,yes,18.0
452,50662,1578,0.00143261,0.0332647,1338,-86.9535,195.407,2562.249023,AS,no,yes,18.0
453,50662,1577,0.00310287,0.0403493,1337,-86.9572,195.2562,2560.291016,AS,no,yes,18.0
454,50662,1583,0.00168329,0.0977036,1339,-86.9635,194.9978,2551.765381,AS,no,yes,18.0
455,50662,1580,0.0023492,0.0335433,1341,-86.9671,194.8471,2544.117188,AS,no,yes,18.0
456,55897,1569,0.00261501,0.0332804,1338,-86.9072,195.8721,2553.109619,AS,no,yes,19.0
457,55897,1569,0.000816455,0.0474037,1337,-86.9103,195.7422,2550.070068,AS,no,yes,19.0
458,55897,1568,0.000829075,0.0929764,1338,-86.9134,195.6123,2548.645508,AS,no,yes,19.0
459,55897,1571,0.00127501,0.0128704,1341,-86.9201,195.3308,2544.395996,AS,no,yes,19.0
460,55897,1568,0.00130274,0.0125133,1338,-86.9232,195.2009,2543.959717,AS,no,yes,19.0
461,55897,1573,0.00156169,0.0276518,1339,-86.9263,195.071,2543.314941,AS,no,yes,19.0
462,55897,1568,0.00108499,0.00821787,1341,-86.933,194.7895,2531.064697,AS,no,yes,19.0
463,55897,1571,0.000799904,0.0159051,1342,-86.9361,194.6596,2524.546875,AS,no,yes,19.0
464,55897,1571,0.000533419,0.0162706,1343,-86.9392,194.5297,2516.989258,AS,no,yes,19.0
465,16347,1644,0.000693497,0.0372076,1415,-77.5208,200.0225,2135.958008,UL,yes,yes,20.0
466,16347,1644,0.000654231,0.0848269,1416,-77.5135,200.0148,2136.002441,UL,yes,yes,20.0
467,16347,1644,0.00022187,0.0279316,1415,-77.5062,200.0071,2135.861572,UL,yes,yes,20.0
468,16347,1646,0.00030372,0.023179,1416,-77.4977,199.9981,2134.684082,UL,yes,yes,20.0
469,16347,1644,0.00107845,0.255217,1417,-77.4904,199.9904,2132.769775,UL,yes,yes,20.0
470,16347,1644,0.000725694,0.143091,1417,-77.4831,199.9827,2130.212891,UL,yes,yes,20.0
471,16347,1642,0.000542346,0.0716688,1417,-77.4746,199.9738,2130.412842,UL,yes,yes,20.0
472,16347,1640,0.000565825,0.0607791,1418,-77.4673,199.9661,2129.560059,UL,yes,yes,20.0
473,16347,1639,0.000534032,0.15606,1418,-77.46,199.9584,2129.166504,UL,yes,yes,20.0
474,16347,1638,0.000434415,0.0512857,1418,-77.4527,199.9507,2127.748047,UL,yes,yes,20.0
475,16347,1640,0.00080118,0.0718492,1418,-77.4442,199.9417,2127.144287,UL,yes,yes,20.0
476,16347,1639,0.000291156,0.077352,1418,-77.4369,199.934,2126.610596,UL,yes,yes,20.0
477,16347,1638,0.00025823,0.0577254,1418,-77.4296,199.9263,2126.632324,UL,yes,yes,20.0
478,16347,1639,0.000355486,0.0273077,1418,-77.4211,199.9174,2126.1875,UL,yes,yes,20.0
479,16347,1616,0.000533641,0.0268616,1438,-77.1012,199.5847,2028.076904,UL,yes,no,20.0
480,16347,1616,0.00106883,0.0416967,1438,-77.0939,199.5776,2026.181519,UL,yes,no,20.0
481,16347,1614,0.000690967,0.0346139,1440,-77.0854,199.5693,2023.25,UL,yes,no,20.0
482,16347,1615,0.000882167,0.0755175,1440,-77.0781,199.5621,2020.459717,UL,yes,no,20.0
483,16347,1614,0.000583954,0.0394132,1441,-77.0708,199.555,2017.688477,UL,yes,no,20.0
484,16347,1615,0.000780851,0.0697707,1442,-77.0622,199.5467,2014.438232,UL,yes,no,20.0
485,26440,1624,0.000397722,0.0615081,1323,-81.3152,200.0804,2674.389893,AS,yes,yes,21.0
486,26651,1628,0.000487114,0.081068,1326,-81.1312,200.0754,2648.140137,AS,yes,yes,22.0
487,26651,1630,0.000173143,0.0541403,1326,-81.1383,200.0597,2649.97876,AS,yes,yes,22.0
488,26651,1630,0.000261246,0.0502521,1325,-81.1466,200.0415,2652.04126,AS,yes,yes,22.0
489,26651,1627,0.000205466,0.0666987,1325,-81.1537,200.0258,2653.669189,AS,yes,yes,22.0
490,26651,1626,0.000210161,0.0726885,1325,-81.1609,200.0101,2654.871582,AS,yes,yes,22.0
491,26651,1627,0.00036389,0.078712,1325,-81.168,199.9945,2656.728271,AS,yes,yes,22.0
492,26651,1629,0.000235281,0.057007,1325,-81.1763,199.9762,2657.842773,AS,yes,yes,22.0
493,26651,1626,0.000375412,0.057734,1324,-81.1834,199.9606,2659.0,AS,yes,yes,22.0
494,26651,1627,0.000242216,0.0733706,1324,-81.1905,199.9449,2660.320557,AS,yes,yes,22.0
495,26651,1626,0.000160573,0.0747867,1324,-81.1976,199.9292,2661.569092,AS,yes,yes,22.0
496,26651,1628,0.000450774,0.0574752,1324,-81.2059,199.911,2662.631592,AS,yes,yes,22.0
497,26651,1629,0.000488983,0.0540711,1324,-81.213,199.8953,2664.0,AS,yes,yes,22.0
498,26651,1628,0.000280553,0.0334303,1323,-81.2201,199.8797,2664.90625,AS,yes,yes,22.0
499,26651,1628,0.00074194,0.0639475,1323,-81.2284,199.8614,2666.511475,AS,yes,yes,22.0
500,26651,1627,0.000326943,0.0666147,1323,-81.2355,199.8457,2667.840332,AS,yes,yes,22.0
501,26651,1628,0.000199707,0.0592624,1323,-81.2426,199.8301,2669.329102,AS,yes,yes,22.0
502,26651,1625,0.00024872,0.056393,1322,-81.2497,199.8144,2669.422363,AS,yes,yes,22.0
503,26651,1624,0.00032535,0.0773756,1322,-81.258,199.7962,2671.445068,AS,yes,yes,22.0
504,26651,1623,0.000116922,0.073025,1322,-81.2651,199.7805,2673.331299,AS,yes,yes,22.0
505,26651,1624,0.000268083,0.0686424,1322,-81.2722,199.7648,2674.117676,AS,yes,yes,22.0
506,26651,1623,0.000270571,0.0779697,1322,-81.2793,199.7492,2675.00415,AS,yes,yes,22.0
507,26651,1622,0.000188882,0.0633934,1321,-81.2876,199.7309,2676.088867,AS,yes,yes,22.0
508,26651,1624,0.000300473,0.0623617,1321,-81.2947,199.7153,2676.997559,AS,yes,yes,22.0
509,26651,1621,0.000460993,0.070458,1321,-81.3018,199.6996,2678.906494,AS,yes,yes,22.0
510,26651,1621,0.00011656,0.0785361,1321,-81.3089,199.6839,2679.911133,AS,yes,yes,22.0
511,26651,1620,0.000290116,0.0903153,1321,-81.3172,199.6657,2680.0,AS,yes,yes,22.0
512,26651,1619,0.000647298,0.0806312,1321,-81.3243,199.65,2681.786377,AS,yes,yes,22.0
513,26651,1621,0.000254381,0.0537709,1320,-81.3314,199.6344,2681.10083,AS,yes,yes,22.0
514,26651,1620,0.000283051,0.0693689,1320,-81.3397,199.6161,2683.954834,AS,yes,yes,22.0
515,26651,1619,0.000340459,0.0899725,1320,-81.3468,199.6004,2685.33252,AS,yes,yes,22.0
516,26651,1618,0.000100815,0.0909233,1320,-81.3539,199.5848,2686.117188,AS,yes,yes,22.0
517,26651,1615,0.000138211,0.0840557,1320,-81.361,199.5691,2686.889893,AS,yes,yes,22.0
518,26651,1612,0.000302353,0.0600996,1319,-81.3693,199.5509,2688.092529,AS,yes,yes,22.0
519,26651,1609,0.000126959,0.0534597,1319,-81.3764,199.5352,2689.455078,AS,yes,yes,22.0
520,26651,1611,0.00023711,0.0616288,1319,-81.3835,199.5195,2690.36377,AS,yes,yes,22.0
521,26651,1613,0.000332739,0.0531492,1319,-81.3906,199.5039,2692.272461,AS,yes,yes,22.0
522,26651,1614,0.000458203,0.0699487,1318,-81.3989,199.4856,2693.334961,AS,yes,yes,22.0
523,26651,1612,0.00033793,0.0777595,1318,-81.406,199.47,2694.243652,AS,yes,yes,22.0
524,26651,1613,0.000136236,0.078891,1318,-81.4132,199.4543,2695.0,AS,yes,yes,22.0
525,26651,1614,0.000382888,0.0528325,1318,-81.4203,199.4386,2696.073975,AS,yes,yes,22.0
526,26651,1616,0.000227657,0.0620394,1318,-81.4286,199.4204,2697.136475,AS,yes,yes,22.0
